3.77 0.79935 1.9001 0.5
3.78 0.817948 1.81923 0.5
3.79 0.835728 1.73654 0.5
3.8 0.852673 1.65212 0.5
3.81 0.868765 1.56604 0.5
3.82 0.883989 1.47839 0.5
3.83 0.898328 1.38927 0.5
3.84 0.911769 1.29876 0.5
3.85 0.924299 1.20694 0.5
3.86 0.935904 1.11393 0.5
3.87 0.946574 1.01979 0.5
3.88 0.956297 0.924643 0.5
3.89 0.965064 0.828567 0.5
3.9 0.972865 0.731663 0.5
3.91 0.979694 0.634026 0.5
3.92 0.985544 0.535756 0.5
3.93 0.990408 0.436951 0.5
3.94 0.994281 0.337708 0.5
3.95 0.997161 0.238127 0.5
3.96 0.999043 0.138309 0.5
3.97 0.999926 0.0383521 0.5
3.98 0.99981 -0.061643 0.5
3.99 0.998694 -0.161577 0.5
4 0.996579 -0.261349 0.5
4.01 0.993468 -0.360859 0.5
4.02 0.989363 -0.460009 0.5
4.03 0.984269 -0.558699 0.5
4.04 0.978191 -0.65683 0.5
4.05 0.971135 -0.754304 0.5
4.06 0.963107 -0.851024 0.5
4.07 0.954117 -0.946894 0.5
4.08 0.944173 -1.04182 0.5
4.09 0.933284 -1.1357 0.5
4.1 0.921462 -1.22844 0.5
4.11 0.908719 -1.31996 0.5
4.12 0.895068 -1.41016 0.5
4.13 0.880521 -1.49894 0.5
4.14 0.865094 -1.58623 0.5
4.15 0.848802 -1.67193 0.5
4.16 0.831661 -1.75596 0.5
4.17 0.813688 -1.83824 0.5
4.18 0.794902 -1.91867 0.5
4.19 0.775321 -1.99719 0.5
4.2 0.754965 -2.07371 0.5
4.21 0.733854 -2.14816 0.5
4.22 0.712009 -2.22046 0.5
4.23 0.689452 -2.29054 0.5
4.24 0.666206 -2.35832 0.5
4.25 0.642294 -2.42376 0.5
4.26 0.617739 -2.48676 0.5
4.27 0.592567 -2.54728 0.5
4.28 0.566802 -2.60526 0.5
4.29 0.54047 -2.66062 0.5
4.3 0.513598 -2.71333 0.5
4.31 0.486213 -2.76333 0.5
4.32 0.458341 -2.81056 0.5
4.33 0.430011 -2.85498 0.5
4.34 0.401251 -2.89655 0.5
4.35 0.372089 -2.93522 0.5
4.36 0.342556 -2.97095 0.5
4.37 0.31268 -3.00372 0.5
4.38 0.282492 -3.03348 0.5
4.39 0.252021 -3.0602 0.5
4.4 0.221298 -3.08387 0.5
4.41 0.190354 -3.10446 0.5
4.42 0.159219 -3.12194 0.5
4.43 0.127925 -3.1363 0.5
4.44 0.0965037 -3.14752 0.5
4.45 0.0649855 -3.15559 0.5
4.46 0.0334024 -3.16051 0.5
4.47 0.0017858 -3.16227 0.5
4.48 -0.0298325 -3.16087 0.5
4.49 -0.0614211 -3.15631 0.5
4.5 -0.0929482 -3.14859 0.5
4.51 -0.124382 -3.13772 0.5
4.52 -0.155692 -3.12372 0.5
4.53 -0.186846 -3.10659 0.5
4.54 -0.217814 -3.08635 0.5
4.55 -0.248563 -3.06303 0.5
4.56 -0.279064 -3.03665 0.5
4.57 -0.309286 -3.00723 0.5
4.58 -0.339198 -2.9748 0.5
4.59 -0.368772 -2.9394 0.5
4.6 -0.397977 -2.90106 0.5
4.61 -0.426783 -2.85982 0.5
4.62 -0.455164 -2.81572 0.5
4.63 -0.483088 -2.7688 0.5
4.64 -0.51053 -2.71912 0.5
4.65 -0.537462 -2.66671 0.5
4.66 -0.563856 -2.61164 0.5
4.67 -0.589686 -2.55396 0.5
4.68 -0.614926 -2.49372 0.5
4.69 -0.639552 -2.43099 0.5
4.7 -0.663538 -2.36583 0.5
4.71 -0.686861 -2.29831 0.5
4.72 -0.709497 -2.22849 0.5
4.73 -0.731423 -2.15643 0.5
4.74 -0.752618 -2.08222 0.5
4.75 -0.773061 -2.00593 0.5
4.76 -0.79273 -1.92764 0.5
4.77 -0.811607 -1.84741 0.5
4.78 -0.829672 -1.76534 0.5
4.79 -0.846908 -1.68151 0.5
4.8 -0.863297 -1.59599 0.5
4.81 -0.878822 -1.50888 0.5
4.82 -0.893469 -1.42026 0.5
4.83 -0.907223 -1.33021 0.5
4.84 -0.920069 -1.23884 0.5
4.85 -0.931995 -1.14623 0.5
4.86 -0.94299 -1.05247 0.5
4.87 -0.953041 -0.957664 0.5
4.88 -0.96214 -0.861897 0.5
4.89 -0.970277 -0.765268 0.5
4.9 -0.977443 -0.667874 0.5
4.91 -0.983632 -0.569812 0.5
4.92 -0.988837 -0.47118 0.5
4.93 -0.993054 -0.372077 0.5
4.94 -0.996277 -0.272603 0.5
4.95 -0.998505 -0.172855 0.5
4.96 -0.999734 -0.0729349 0.5
4.97 -0.999963 0.0270583 0.5
4.98 -0.999193 0.127024 0.5
4.99 -0.997423 0.226864 0.5
5 -0.994656 0.326476 0.5
5.01 -0.990895 0.425762 0.5
5.02 -0.986143 0.524622 0.5
5.03 -0.980404 0.622957 0.5
5.04 -0.973686 0.72067 0.5
5.05 -0.965993 0.817662 0.5
5.06 -0.957335 0.913836 0.5
5.07 -0.94772 1.0091 0.5
5.08 -0.937156 1.10335 0.5
5.09 -0.925656 1.1965 0.5
5.1 -0.91323 1.28845 0.5
5.11 -0.899892 1.37911 0.5
5.12 -0.885653 1.4684 0.5
5.13 -0.870528 1.55621 0.5
5.14 -0.854534 1.64247 0.5
5.15 -0.837684 1.72709 0.5
5.16 -0.819998 1.80998 0.5
5.17 -0.801491 1.89106 0.5
5.18 -0.782183 1.97025 0.5
5.19 -0.762092 2.04747 0.5
5.2 -0.74124 2.12265 0.5
5.21 -0.719646 2.1957 0.5
5.22 -0.697333 2.26655 0.5
5.23 -0.674323 2.33514 0.5
5.24 -0.650638 2.4014 0.5
5.25 -0.626303 2.46525 0.5
5.26 -0.601342 2.52663 0.5
5.27 -0.575779 2.5855 0.5
5.28 -0.54964 2.64177 0.5
5.29 -0.522952 2.69541 0.5
5.3 -0.495741 2.74634 0.5
5.31 -0.468034 2.79454 0.5
5.32 -0.43986 2.83994 0.5
