3.38 7.02304e-310	-3.47672e-314	1	0	100	inf
3.39 7.02304e-310	-3.47672e-314	1	0	100	inf
3.4 7.02304e-310	-3.47672e-314	1	0	100	inf
3.41 7.02304e-310	-3.47672e-314	1	0	100	inf
3.42 7.02304e-310	-3.47672e-314	1	0	100	inf
3.43 7.02304e-310	-3.47672e-314	1	0	100	inf
3.44 7.02304e-310	-3.47672e-314	1	0	100	inf
3.45 7.02304e-310	-3.47672e-314	1	0	100	inf
3.46 7.02304e-310	-3.47672e-314	1	0	100	inf
3.47 7.02304e-310	-3.47672e-314	1	0	100	inf
3.48 7.02304e-310	-3.47672e-314	1	0	100	inf
3.49 7.02304e-310	-3.47672e-314	1	0	100	inf
3.5 7.02304e-310	-3.47672e-314	1	0	100	inf
3.51 7.02304e-310	-3.47672e-314	1	0	100	inf
3.52 7.02304e-310	-3.47672e-314	1	0	100	inf
3.53 7.02304e-310	-3.47672e-314	1	0	100	inf
3.54 7.02304e-310	-3.47672e-314	1	0	100	inf
3.55 7.02304e-310	-3.47672e-314	1	0	100	inf
3.56 7.02304e-310	-3.47672e-314	1	0	100	inf
3.57 7.02304e-310	-3.47672e-314	1	0	100	inf
3.58 7.02304e-310	-3.47672e-314	1	0	100	inf
3.59 7.02304e-310	-3.47672e-314	1	0	100	inf
3.6 7.02304e-310	-3.47672e-314	1	0	100	inf
3.61 7.02304e-310	-3.47672e-314	1	0	100	inf
3.62 7.02304e-310	-3.47672e-314	1	0	100	inf
3.63 7.02304e-310	-3.47672e-314	1	0	100	inf
3.64 7.02304e-310	-3.47672e-314	1	0	100	inf
3.65 7.02304e-310	-3.47672e-314	1	0	100	inf
3.66 7.02304e-310	-3.47672e-314	1	0	100	inf
3.67 7.02304e-310	-3.47672e-314	1	0	100	inf
3.68 7.02304e-310	-3.47672e-314	1	0	100	inf
3.69 7.02304e-310	-3.47672e-314	1	0	100	inf
3.7 7.02304e-310	-3.47672e-314	1	0	100	inf
3.71 7.02304e-310	-3.47672e-314	1	0	100	inf
3.72 7.02304e-310	-3.47672e-314	1	0	100	inf
3.73 7.02304e-310	-3.47672e-314	1	0	100	inf
3.74 7.02304e-310	-3.47672e-314	1	0	100	inf
3.75 7.02304e-310	-3.47672e-314	1	0	100	inf
3.76 7.02304e-310	-3.47672e-314	1	0	100	inf
3.77 7.02304e-310	-3.47672e-314	1	0	100	inf
3.78 7.02304e-310	-3.47672e-314	1	0	100	inf
3.79 7.02304e-310	-3.47672e-314	1	0	100	inf
3.8 7.02304e-310	-3.47672e-314	1	0	100	inf
3.81 7.02304e-310	-3.47672e-314	1	0	100	inf
3.82 7.02304e-310	-3.47672e-314	1	0	100	inf
3.83 7.02304e-310	-3.47672e-314	1	0	100	inf
3.84 7.02304e-310	-3.47672e-314	1	0	100	inf
3.85 7.02304e-310	-3.47672e-314	1	0	100	inf
3.86 7.02304e-310	-3.47672e-314	1	0	100	inf
3.87 7.02304e-310	-3.47672e-314	1	0	100	inf
3.88 7.02304e-310	-3.47672e-314	1	0	100	inf
3.89 7.02304e-310	-3.47672e-314	1	0	100	inf
3.9 7.02304e-310	-3.47672e-314	1	0	100	inf
