# 1:t 2:Norma 3:PosX_Esp 4:CorrienteJ 5:Momento_Esp 6:Energia_Esp 7:Re(psi1_cnt) 8:Im(psi1_cnt) 9:Mod2(psi1_cnt) 10:Re(psi2_cnt) 11:Im(psi2_cnt) 12:Mod2(psi2_cnt)
    0.2150   1.0000000E+00   2.0912101E-01   9.7262313E-01   4.9476405E+00   5.0861531E+00   1.1874172E-01  -3.2328432E-01   1.1861235E-01   1.2970885E-01  -2.5052631E-01   7.9587817E-02
    0.2200   1.0000000E+00   2.1398330E-01   9.7260944E-01   4.9476405E+00   5.0861531E+00   1.1047134E-01  -3.2616004E-01   1.1858429E-01   1.2327288E-01  -2.5370062E-01   7.9560211E-02
    0.2250   1.0000000E+00   2.1884552E-01   9.7259550E-01   4.9476405E+00   5.0861531E+00   1.0213156E-01  -3.2882335E-01   1.1855565E-01   1.1675851E-01  -2.5670894E-01   7.9532031E-02
    0.2300   1.0000000E+00   2.2370768E-01   9.7258133E-01   4.9476405E+00   5.0861531E+00   9.3727874E-02  -3.3127257E-01   1.1852643E-01   1.1017003E-01  -2.5954933E-01   7.9503289E-02
    0.2350   1.0000000E+00   2.2856976E-01   9.7256697E-01   4.9476405E+00   5.0861531E+00   8.5265803E-02  -3.3350616E-01   1.1849662E-01   1.0351177E-01  -2.6221996E-01   7.9473994E-02
    0.2400   1.0000000E+00   2.3343177E-01   9.7255241E-01   4.9476405E+00   5.0861531E+00   7.6750914E-02  -3.3552274E-01   1.1846621E-01   9.6788120E-02  -2.6471913E-01   7.9444159E-02
    0.2450   1.0000000E+00   2.3829371E-01   9.7253769E-01   4.9476405E+00   5.0861531E+00   6.8188802E-02  -3.3732104E-01   1.1843520E-01   9.0003504E-02  -2.6704525E-01   7.9413795E-02
    0.2500   1.0000000E+00   2.4315557E-01   9.7252283E-01   4.9476405E+00   5.0861531E+00   5.9585096E-02  -3.3889997E-01   1.1840357E-01   8.3162386E-02  -2.6919683E-01   7.9382916E-02
    0.2550   1.0000000E+00   2.4801736E-01   9.7250786E-01   4.9476405E+00   5.0861531E+00   5.0945449E-02  -3.4025855E-01   1.1837132E-01   7.6269269E-02  -2.7117252E-01   7.9351535E-02
    0.2600   1.0000000E+00   2.5287907E-01   9.7249279E-01   4.9476405E+00   5.0861531E+00   4.2275534E-02  -3.4139597E-01   1.1833843E-01   6.9328684E-02  -2.7297106E-01   7.9319667E-02
    0.2650   1.0000000E+00   2.5774071E-01   9.7247767E-01   4.9476405E+00   5.0861531E+00   3.3581045E-02  -3.4231157E-01   1.1830490E-01   6.2345197E-02  -2.7459133E-01   7.9287324E-02
